"access_date";"content_main_theme";"access_state";"access_city";"count"
2021-09-07;Dengue;SP;SAO BERNARDO DO CAMPO;2
2021-09-07;Dengue;PR;CURITIBA;6
2021-09-07;Dengue;MG;CONTAGEM;2
2021-09-07;Dengue;DF;BRASILIA;1
2021-09-07;Dengue;RS;PORTO ALEGRE;2
2021-09-07;Dengue;MG;UBERABA;1
2021-09-07;Dengue;AM;MANAUS;1
2021-09-08;Dengue;DF;BRASILIA;4
2021-09-08;Dengue;PA;BELEM;2
2021-09-08;Dengue;SP;SAO PAULO;11
2021-09-08;Dengue;PE;ITAMBE;2
2021-09-08;Dengue;MG;BELO HORIZONTE;4
2021-09-08;Dengue;AM;MANAUS;2
2021-09-08;Dengue;PR;CURITIBA;3
2021-09-08;Dengue;RJ;RIO DE JANEIRO;3
2021-09-08;Dengue;MG;TEOFILO OTONI;1
2021-09-08;Dengue;MG;MALACACHETA;1
2021-09-08;Dengue;BA;SALVADOR;2
2021-09-08;Dengue;RS;PORTO ALEGRE;1
2021-09-08;Dengue;RS;SANTA MARIA;1
2021-09-08;Dengue;PR;PIRAQUARA;1
2021-09-09;Dengue;SP;BARUERI;1
2021-09-09;Dengue;PR;CURITIBA;1
2021-09-09;Dengue;DF;BRASILIA;3
2021-09-09;Dengue;MG;BELO HORIZONTE;4
2021-09-09;Dengue;AM;MANAUS;2
2021-09-09;Dengue;PA;BELEM;1
2021-09-09;Dengue;RJ;RIO DE JANEIRO;5
2021-09-09;Dengue;SP;SAO PAULO;17
2021-09-09;Dengue;BA;SALVADOR;4
2021-09-09;Dengue;MG;UBERLANDIA;1
2021-09-09;Dengue;RS;GUAPORE;1
2021-09-09;Dengue;MG;BETIM;1
2021-09-09;Dengue;RS;PORTO ALEGRE;1
2021-09-10;Dengue;PR;CURITIBA;1
2021-09-10;Dengue;AM;MANAUS;1
2021-09-10;Dengue;PA;BELEM;1
2021-09-10;Dengue;DF;BRASILIA;2
2021-09-10;Dengue;SP;MOGI DAS CRUZES;1
2021-09-10;Dengue;SP;PRAIA GRANDE;1
2021-09-10;Dengue;MG;BELO HORIZONTE;4
2021-09-10;Dengue;BA;SALVADOR;3
2021-09-10;Dengue;RJ;RIO DE JANEIRO;3
2021-09-10;Dengue;SP;SAO PAULO;7
2021-09-11;Dengue;RJ;VOLTA REDONDA;1
2021-09-11;Dengue;DF;BRASILIA;4
2021-09-11;Dengue;MG;BELO HORIZONTE;3
2021-09-11;Dengue;BA;MATA DE SAO JOAO;1
2021-09-11;Dengue;SP;SAO PAULO;7
2021-09-11;Dengue;ES;LINHARES;1
2021-09-11;Dengue;MG;JUIZ DE FORA;1
2021-09-11;Dengue;PR;CURITIBA;1
2021-09-11;Dengue;BA;SALVADOR;3
2021-09-11;Dengue;AM;MANAUS;1
2021-09-11;Dengue;RJ;RIO DE JANEIRO;3
2021-09-12;Dengue;RJ;RIO DE JANEIRO;8
2021-09-12;Dengue;PR;CURITIBA;1
2021-09-12;Dengue;PB;CAMPINA GRANDE;1
2021-09-12;Dengue;SP;SAO PAULO;5
2021-09-12;Dengue;MG;SABARA;1
2021-09-12;Dengue;DF;BRASILIA;2
2021-09-12;Dengue;MG;BELO HORIZONTE;2
2021-09-12;Dengue;RJ;NITEROI;1
2021-09-12;Dengue;AM;MANAUS;4
2021-09-13;Dengue;PB;CAMPINA GRANDE;3
2021-09-13;Dengue;SP;SAO PAULO;16
2021-09-13;Dengue;RJ;DUQUE DE CAXIAS;1
2021-09-13;Dengue;MG;BELO HORIZONTE;5
2021-09-13;Dengue;BA;SALVADOR;3
2021-09-13;Dengue;RJ;RIO DE JANEIRO;10
2021-09-13;Dengue;DF;BRASILIA;2
2021-09-13;Dengue;SP;SERTAOZINHO;1
2021-09-13;Dengue;PR;CURITIBA;3
2021-09-13;Dengue;PA;BELEM;2
2021-09-13;Dengue;SP;SANTA ISABEL;1
2021-09-13;Dengue;MG;BETIM;1
2021-09-13;Dengue;SP;CRAVINHOS;1
2021-09-13;Dengue;AM;MANAUS;1
2021-09-14;Dengue;MG;JABOTICATUBAS;2
2021-09-14;Dengue;SP;SAO PAULO;14
2021-09-14;Dengue;SP;RIBEIRAO PRETO;1
2021-09-14;Dengue;MG;BELO HORIZONTE;6
2021-09-14;Dengue;AM;MANAUS;2
2021-09-14;Dengue;RJ;RIO DE JANEIRO;7
2021-09-14;Dengue;DF;BRASILIA;8
2021-09-14;Dengue;RS;PORTO ALEGRE;1
2021-09-14;Dengue;RJ;BARRA MANSA;1
2021-09-14;Dengue;PR;MARINGA;1
2021-09-14;Dengue;PR;CURITIBA;2
2021-09-14;Dengue;BA;SALVADOR;1
2021-09-15;Dengue;SP;SAO PAULO;12
2021-09-15;Dengue;RJ;RIO DE JANEIRO;4
2021-09-15;Dengue;PA;BELEM;2
2021-09-15;Dengue;PB;AREIA;1
2021-09-15;Dengue;MG;CARATINGA;1
2021-09-15;Dengue;RS;PORTO ALEGRE;1
2021-09-15;Dengue;PR;CURITIBA;2
2021-09-15;Dengue;BA;SALVADOR;4
2021-09-15;Dengue;MG;BELO HORIZONTE;4
2021-09-15;Dengue;DF;BRASILIA;1
2021-09-15;Dengue;ES;ARACRUZ;1
2021-09-15;Dengue;MG;UBERLANDIA;1
2021-09-15;Dengue;MG;VARZEA DA PALMA;1
2021-09-15;Dengue;AM;MANAUS;1
2021-09-15;Dengue;PR;MARINGA;1
2021-09-16;Dengue;DF;BRASILIA;4
2021-09-16;Dengue;RJ;RIO DE JANEIRO;1
2021-09-16;Dengue;RS;SANTA CRUZ DO SUL;1
2021-09-16;Dengue;PA;BELEM;3
2021-09-16;Dengue;AM;MANAUS;2
2021-09-16;Dengue;RJ;ITATIAIA;1
2021-09-16;Dengue;PR;CURITIBA;5
2021-09-16;Dengue;SP;SAO PAULO;4
2021-09-16;Dengue;BA;SALVADOR;2
2021-09-16;Dengue;MG;BELO HORIZONTE;10
2021-09-16;Dengue;PR;MARINGA;1
2021-09-16;Dengue;MG;ITAOBIM;2
2021-09-17;Dengue;MG;UBERABA;1
2021-09-17;Dengue;BA;SALVADOR;2
2021-09-17;Dengue;RS;PORTO ALEGRE;7
2021-09-17;Dengue;PR;CURITIBA;3
2021-09-17;Dengue;SP;RIBEIRAO PRETO;3
2021-09-17;Dengue;SP;COTIA;1
2021-09-17;Dengue;SP;SAO PAULO;8
2021-09-17;Dengue;SP;OSASCO;2
2021-09-17;Dengue;MG;BELO HORIZONTE;10
2021-09-17;Dengue;MG;TUPACIGUARA;2
2021-09-17;Dengue;RJ;VOLTA REDONDA;1
2021-09-17;Dengue;AM;MANAUS;1
2021-09-17;Dengue;SC;CAPINZAL;1
2021-09-18;Dengue;AM;MANAUS;2
2021-09-18;Dengue;RS;PORTO ALEGRE;1
2021-09-18;Dengue;SP;JABOTICABAL;1
2021-09-18;Dengue;GO;CATALAO;2
2021-09-18;Dengue;SP;RIO CLARO;1
2021-09-18;Dengue;RJ;RIO DE JANEIRO;8
2021-09-18;Dengue;DF;BRASILIA;1
2021-09-18;Dengue;SP;SAO PAULO;11
2021-09-18;Dengue;PR;CURITIBA;1
2021-09-18;Dengue;BA;SALVADOR;6
2021-09-18;Dengue;RS;RESTINGA SECA;1
2021-09-18;Dengue;RS;DOM PEDRITO;1
2021-09-18;Dengue;MG;BELO HORIZONTE;5
2021-09-18;Dengue;SP;RIBEIRAO PRETO;1
2021-09-19;Dengue;BA;SALVADOR;6
2021-09-19;Dengue;SP;SAO PAULO;21
2021-09-19;Dengue;ES;VENDA NOVA DO IMIGRANTE;1
2021-09-19;Dengue;RJ;RIO DE JANEIRO;4
2021-09-19;Dengue;PR;CURITIBA;1
2021-09-19;Dengue;MG;RIO ACIMA;1
2021-09-19;Dengue;MG;BELO HORIZONTE;1
2021-09-19;Dengue;MG;ITAOBIM;1
2021-09-19;Dengue;SP;GUARULHOS;1
2021-09-19;Dengue;RS;PORTO ALEGRE;1
2021-09-19;Dengue;RJ;VOLTA REDONDA;2
2021-09-19;Dengue;DF;BRASILIA;7
2021-09-19;Dengue;SP;RIO CLARO;1
2021-09-20;Dengue;BA;SALVADOR;5
2021-09-20;Dengue;MG;BELO HORIZONTE;6
2021-09-20;Dengue;PA;BELEM;2
2021-09-20;Dengue;DF;BRASILIA;1
2021-09-20;Dengue;RJ;RIO DE JANEIRO;5
2021-09-20;Dengue;SP;SAO PAULO;12
2021-09-20;Dengue;PA;BUJARU;1
2021-09-20;Dengue;RJ;NITEROI;1
2021-09-20;Dengue;PR;CURITIBA;1
2021-09-20;Dengue;RS;PORTO ALEGRE;3
2021-09-20;Dengue;MG;NOVA LIMA;1
2021-09-20;Dengue;SP;RIBEIRAO PRETO;2
2021-09-20;Dengue;AM;MANAUS;1
2021-09-21;Dengue;SP;SAO PAULO;14
2021-09-21;Dengue;BA;SALVADOR;4
2021-09-21;Dengue;RJ;RIO DE JANEIRO;6
2021-09-21;Dengue;PA;BELEM;1
2021-09-21;Dengue;MG;BELO HORIZONTE;9
2021-09-21;Dengue;SP;RIBEIRAO PRETO;1
2021-09-21;Dengue;AM;MANAUS;3
2021-09-21;Dengue;MG;UBERABA;1
2021-09-21;Dengue;SP;CARAPICUIBA;1
2021-09-21;Dengue;PR;CURITIBA;1
2021-09-21;Dengue;ES;LINHARES;2
2021-09-21;Dengue;MG;UBERLANDIA;1
2021-09-21;Dengue;RJ;CAMPOS DOS GOYTACAZES;1
2021-09-21;Dengue;RS;PORTO ALEGRE;2
2021-09-21;Dengue;PB;CAMPINA GRANDE;1
2021-09-21;Dengue;RJ;NITEROI;1
2021-09-22;Dengue;MG;UBERLANDIA;1
2021-09-22;Dengue;PA;BELEM;1
2021-09-22;Dengue;AM;MANAUS;1
2021-09-22;Dengue;SP;SAO PAULO;8
2021-09-22;Dengue;DF;BRASILIA;3
2021-09-22;Dengue;RJ;RIO DE JANEIRO;7
2021-09-22;Dengue;SC;CAPINZAL;1
2021-09-22;Dengue;BA;SALVADOR;4
2021-09-22;Dengue;PB;CAMPINA GRANDE;1
2021-09-22;Dengue;MG;BELO HORIZONTE;4
2021-09-22;Dengue;ES;ARACRUZ;1
2021-09-23;Dengue;MG;JUIZ DE FORA;1
2021-09-23;Dengue;DF;BRASILIA;2
2021-09-23;Dengue;PA;BELEM;2
2021-09-23;Dengue;SP;OSASCO;1
2021-09-23;Dengue;RS;AGUDO;1
2021-09-23;Dengue;MG;BELO HORIZONTE;5
2021-09-23;Dengue;RJ;RIO DE JANEIRO;9
2021-09-23;Dengue;BA;SALVADOR;6
2021-09-23;Dengue;SP;SAO PAULO;6
2021-09-23;Dengue;PB;CAMPINA GRANDE;1
2021-09-23;Dengue;RJ;MESQUITA;1
2021-09-24;Dengue;MG;BELO HORIZONTE;6
2021-09-24;Dengue;ES;LINHARES;1
2021-09-24;Dengue;GO;CATALAO;1
2021-09-24;Dengue;SP;MARILIA;1
2021-09-24;Dengue;SP;SAO PAULO;11
2021-09-24;Dengue;SP;RIBEIRAO PRETO;1
2021-09-24;Dengue;PA;BELEM;1
2021-09-24;Dengue;DF;BRASILIA;1
2021-09-24;Dengue;SP;SANTO ANDRE;1
2021-09-24;Dengue;RS;CANOAS;2
2021-09-24;Dengue;AM;MANAUS;1
2021-09-24;Dengue;PR;CURITIBA;7
2021-09-24;Dengue;BA;SALVADOR;4
2021-09-24;Dengue;SP;CARAPICUIBA;1
2021-09-24;Dengue;PR;SAO JOSE DOS PINHAIS;2
2021-09-25;Dengue;PB;CAMPINA GRANDE;1
2021-09-25;Dengue;MG;BETIM;1
2021-09-25;Dengue;SP;OSASCO;1
2021-09-25;Dengue;ES;SANTA MARIA DE JETIBA;1
2021-09-25;Dengue;BA;SALVADOR;1
2021-09-25;Dengue;RS;PORTO ALEGRE;3
2021-09-25;Dengue;RJ;RIO DE JANEIRO;7
2021-09-25;Dengue;CE;POTIRETAMA;1
2021-09-25;Dengue;MG;BELO HORIZONTE;3
2021-09-25;Dengue;PA;BELEM;6
2021-09-25;Dengue;SP;SAO PAULO;4
2021-09-25;Dengue;PA;ANANINDEUA;1
2021-09-25;Dengue;ES;LINHARES;1
2021-09-25;Dengue;MG;UBERLANDIA;1
2021-09-25;Dengue;RJ;ITALVA;1
2021-09-25;Dengue;DF;BRASILIA;1
2021-09-25;Dengue;RS;SARANDI;1
2021-09-25;Dengue;RS;CAXIAS DO SUL;1
2021-09-25;Dengue;PR;CURITIBA;1
2021-09-25;Dengue;AM;MANAUS;1
2021-09-25;Dengue;SP;RIO CLARO;1
2021-09-26;Dengue;MG;BELO HORIZONTE;4
2021-09-26;Dengue;MG;CONTAGEM;1
2021-09-26;Dengue;RJ;RIO DE JANEIRO;1
2021-09-26;Dengue;ES;LINHARES;1
2021-09-26;Dengue;SP;SAO PAULO;3
2021-09-26;Dengue;SP;CARAPICUIBA;1
2021-09-26;Dengue;PB;JUNCO DO SERIDO;1
2021-09-26;Dengue;PR;CURITIBA;2
2021-09-26;Dengue;RS;SARANDI;1
2021-09-26;Dengue;AM;MANAUS;4
2021-09-26;Dengue;DF;BRASILIA;3
2021-09-27;Dengue;SP;SAO PAULO;22
2021-09-27;Dengue;PR;CURITIBA;3
2021-09-27;Dengue;MG;BELO HORIZONTE;11
2021-09-27;Dengue;DF;BRASILIA;3
2021-09-27;Dengue;RJ;RIO DE JANEIRO;6
2021-09-27;Dengue;AM;MANAUS;2
2021-09-27;Dengue;RJ;QUEIMADOS;1
2021-09-27;Dengue;MG;NOVA LIMA;1
2021-09-27;Dengue;BA;SALVADOR;2
2021-09-27;Dengue;MG;ITAOBIM;2
2021-09-27;Dengue;RS;PORTO ALEGRE;2
2021-09-27;Dengue;PA;ANANINDEUA;1
2021-09-28;Dengue;PA;BELEM;1
2021-09-28;Dengue;PR;CURITIBA;8
2021-09-28;Dengue;RJ;SAO FRANCISCO DE ITABAPOANA;1
2021-09-28;Dengue;AM;MANAUS;4
2021-09-28;Dengue;RJ;VOLTA REDONDA;1
2021-09-28;Dengue;SP;GUARULHOS;1
2021-09-28;Dengue;MG;UBERLANDIA;1
2021-09-28;Dengue;BA;SALVADOR;3
2021-09-28;Dengue;RJ;RIO DE JANEIRO;9
2021-09-28;Dengue;SP;COTIA;1
2021-09-28;Dengue;SP;SAO PAULO;7
2021-09-28;Dengue;MG;BELO HORIZONTE;6
2021-09-28;Dengue;RS;PORTO ALEGRE;1
2021-09-28;Dengue;MG;SANTA LUZIA;1
2021-09-28;Dengue;GO;SAO SIMAO;1
2021-09-28;Dengue;MG;ITAOBIM;1
2021-09-29;Dengue;MG;BELO HORIZONTE;8
2021-09-29;Dengue;PR;CURITIBA;6
2021-09-29;Dengue;MG;NOVA LIMA;1
2021-09-29;Dengue;DF;BRASILIA;3
2021-09-29;Dengue;SP;SAO PAULO;5
2021-09-29;Dengue;BA;SALVADOR;5
2021-09-29;Dengue;RJ;RIO DE JANEIRO;3
2021-09-29;Dengue;MG;PASSA TEMPO;1
2021-09-29;Dengue;RS;IJUI;3
2021-09-29;Dengue;PB;BOQUEIRAO;1
2021-09-29;Dengue;RJ;GUAPIMIRIM;1
2021-09-29;Dengue;RS;PORTO ALEGRE;1
2021-09-29;Dengue;MG;PIRACEMA;2
2021-09-29;Dengue;MG;RIBEIRAO DAS NEVES;1
2021-09-30;Dengue;RS;PORTO ALEGRE;5
2021-09-30;Dengue;BA;SALVADOR;5
2021-09-30;Dengue;SP;SAO PAULO;11
2021-09-30;Dengue;DF;BRASILIA;6
2021-09-30;Dengue;MG;CONTAGEM;1
2021-09-30;Dengue;AM;MANAUS;2
2021-09-30;Dengue;MG;BELO HORIZONTE;13
2021-09-30;Dengue;RJ;RIO DE JANEIRO;3
2021-09-30;Dengue;PR;CURITIBA;2
2021-09-30;Dengue;MG;SAO JOSE DA LAPA;1
2021-09-30;Dengue;RS;IJUI;1
2021-09-30;Dengue;SP;GUARULHOS;1
2021-09-30;Dengue;SP;PRAIA GRANDE;1
2021-10-01;Dengue;MG;UBERLANDIA;2
2021-10-01;Dengue;RJ;RIO DE JANEIRO;5
2021-10-01;Dengue;BA;SALVADOR;1
2021-10-01;Dengue;PA;BELEM;2
2021-10-01;Dengue;PR;CURITIBA;4
2021-10-01;Dengue;RS;PORTO ALEGRE;1
2021-10-01;Dengue;SP;GARCA;1
2021-10-01;Dengue;MG;BELO HORIZONTE;5
2021-10-01;Dengue;DF;BRASILIA;6
2021-10-01;Dengue;SP;SAO PAULO;13
2021-10-01;Dengue;ES;SANTA MARIA DE JETIBA;1
2021-10-02;Dengue;BA;SALVADOR;5
2021-10-02;Dengue;SP;SAO PAULO;9
2021-10-02;Dengue;PR;CURITIBA;2
2021-10-02;Dengue;MG;BELO HORIZONTE;3
2021-10-02;Dengue;DF;BRASILIA;4
2021-10-02;Dengue;RS;PORTO ALEGRE;1
2021-10-02;Dengue;RJ;RIO DE JANEIRO;1
2021-10-03;Dengue;DF;BRASILIA;4
2021-10-03;Dengue;PA;BELEM;1
2021-10-03;Dengue;AM;MANAUS;2
2021-10-03;Dengue;RS;PORTO ALEGRE;1
2021-10-03;Dengue;RJ;NITEROI;5
2021-10-03;Dengue;MG;BELO HORIZONTE;3
2021-10-03;Dengue;BA;SALVADOR;2
2021-10-03;Dengue;MG;BRUMADINHO;1
2021-10-03;Dengue;PR;CURITIBA;2
2021-10-03;Dengue;SP;SAO PAULO;6
2021-10-03;Dengue;SP;RIBEIRAO PRETO;2
2021-10-03;Dengue;RJ;RIO DE JANEIRO;1
2021-10-03;Dengue;MG;SERRA DOS AIMORES;1
2021-10-04;Dengue;PR;CURITIBA;4
2021-10-04;Dengue;RS;GRAMADO XAVIER;1
2021-10-04;Dengue;ES;LINHARES;2
2021-10-04;Dengue;SP;RIBEIRAO PRETO;1
2021-10-04;Dengue;DF;BRASILIA;2
2021-10-04;Dengue;SP;SAO PAULO;13
2021-10-04;Dengue;PA;BELEM;1
2021-10-04;Dengue;MG;MATEUS LEME;2
2021-10-04;Dengue;MG;UBERABA;1
2021-10-04;Dengue;MG;PIRAPORA;1
2021-10-04;Dengue;RJ;RIO DE JANEIRO;4
2021-10-04;Dengue;MG;BELO HORIZONTE;4
2021-10-05;Dengue;PR;CURITIBA;3
2021-10-05;Dengue;RJ;SAO GONCALO;2
2021-10-05;Dengue;SP;SERTAOZINHO;1
2021-10-05;Dengue;MG;JUIZ DE FORA;1
2021-10-05;Dengue;AM;MANAUS;1
2021-10-05;Dengue;PR;MARINGA;3
2021-10-05;Dengue;RJ;RIO DE JANEIRO;3
2021-10-05;Dengue;SP;SAO PAULO;5
2021-10-05;Dengue;PB;BELEM;1
2021-10-05;Dengue;MG;BELO HORIZONTE;10
2021-10-05;Dengue;PA;BELEM;1
2021-10-05;Dengue;RS;PORTO ALEGRE;3
2021-10-05;Dengue;BA;SALVADOR;4
2021-10-05;Dengue;MG;BETIM;1
2021-10-05;Dengue;DF;BRASILIA;3
2021-10-05;Dengue;PB;CAMPINA GRANDE;1
2021-10-05;Dengue;PB;AROEIRAS;2
2021-10-05;Dengue;MA;SANTA LUZIA;1
2021-10-05;Dengue;SP;CARAPICUIBA;1
2021-10-05;Dengue;MG;CONTAGEM;2
2021-10-06;Dengue;PA;BELEM;2
2021-10-06;Dengue;RS;PORTO ALEGRE;2
2021-10-06;Dengue;BA;SALVADOR;3
2021-10-06;Dengue;MG;JABOTICATUBAS;1
2021-10-06;Dengue;SP;SANTO ANDRE;1
2021-10-06;Dengue;SP;ALTINOPOLIS;1
2021-10-06;Dengue;SP;SAO PAULO;15
2021-10-06;Dengue;RJ;RIO DE JANEIRO;5
2021-10-06;Dengue;DF;BRASILIA;5
2021-10-06;Dengue;PB;CAMPINA GRANDE;2
2021-10-06;Dengue;PR;CURITIBA;6
2021-10-06;Dengue;MG;JUIZ DE FORA;1
2021-10-06;Dengue;SP;MARILIA;2
2021-10-06;Dengue;SP;PRADOPOLIS;1
2021-10-06;Dengue;MG;SANTA LUZIA;3
2021-10-06;Dengue;AM;MANAUS;4
2021-10-06;Dengue;MG;BELO HORIZONTE;5
2021-10-06;Dengue;PA;ANANINDEUA;1
2021-10-07;Dengue;SP;MARILIA;2
2021-10-07;Dengue;SP;SAO PAULO;12
2021-10-07;Dengue;MG;PIRAPORA;1
2021-10-07;Dengue;RS;GRAMADO XAVIER;1
2021-10-07;Dengue;PR;CURITIBA;3
2021-10-07;Dengue;MG;BELO HORIZONTE;5
2021-10-07;Dengue;PA;BELEM;6
2021-10-07;Dengue;MG;JUIZ DE FORA;2
2021-10-07;Dengue;RS;PORTO ALEGRE;2
2021-10-07;Dengue;PA;ANANINDEUA;1
2021-10-07;Dengue;SP;RIBEIRAO PRETO;1
2021-10-07;Dengue;MG;MATEUS LEME;1
2021-10-07;Dengue;DF;BRASILIA;5
2021-10-07;Dengue;RJ;RIO DE JANEIRO;5
2021-10-07;Dengue;MG;CARATINGA;1
2021-10-07;Dengue;MG;UBERLANDIA;2
2021-10-07;Dengue;AM;MANAUS;1
2021-10-07;Dengue;MG;UBERABA;1
2021-10-07;Dengue;PR;MARINGA;1
2021-10-07;Dengue;RS;IBIRUBA;1
2021-10-08;Dengue;SP;PRAIA GRANDE;1
2021-10-08;Dengue;SP;SAO PAULO;7
2021-10-08;Dengue;PA;BELEM;5
2021-10-08;Dengue;MG;BELO HORIZONTE;10
2021-10-08;Dengue;SP;GUARULHOS;1
2021-10-08;Dengue;RJ;RIO DE JANEIRO;4
2021-10-08;Dengue;PR;CURITIBA;2
2021-10-08;Dengue;RS;IJUI;1
2021-10-08;Dengue;AM;MANAUS;3
2021-10-08;Dengue;BA;SALVADOR;1
2021-10-08;Dengue;DF;BRASILIA;1
2021-10-08;Dengue;SP;PIRAPORA DO BOM JESUS;2
2021-10-09;Dengue;RJ;RIO DE JANEIRO;6
2021-10-09;Dengue;DF;BRASILIA;5
2021-10-09;Dengue;SP;CRAVINHOS;1
2021-10-09;Dengue;MG;BELO HORIZONTE;6
2021-10-09;Dengue;SP;SAO PAULO;13
2021-10-09;Dengue;MG;SAO JOAQUIM DE BICAS;3
2021-10-09;Dengue;PR;MARINGA;2
2021-10-09;Dengue;PR;CURITIBA;2
2021-10-09;Dengue;BA;SALVADOR;4
2021-10-09;Dengue;PA;BELEM;2
2021-10-10;Dengue;RJ;DUQUE DE CAXIAS;1
2021-10-10;Dengue;RJ;RIO DE JANEIRO;7
2021-10-10;Dengue;SP;SAO PAULO;10
2021-10-10;Dengue;BA;SALVADOR;4
2021-10-10;Dengue;MG;BELO HORIZONTE;3
2021-10-10;Dengue;RS;PORTO ALEGRE;1
2021-10-10;Dengue;MG;OLIVEIRA;1
2021-10-10;Dengue;PB;CAMPINA GRANDE;1
2021-10-11;Dengue;RS;PORTO ALEGRE;1
2021-10-11;Dengue;DF;BRASILIA;4
2021-10-11;Dengue;AM;MANAUS;1
2021-10-11;Dengue;MG;BELO HORIZONTE;3
2021-10-11;Dengue;BA;SALVADOR;1
2021-10-11;Dengue;SP;SAO PAULO;12
2021-10-11;Dengue;SP;SANTO ANDRE;1
2021-10-11;Dengue;PB;QUEIMADAS;1
2021-10-11;Dengue;RJ;RIO DE JANEIRO;13
2021-10-11;Dengue;PR;CURITIBA;2
2021-10-11;Dengue;MG;TEOFILO OTONI;1
2021-10-11;Dengue;PA;BELEM;2
2021-10-12;Dengue;MG;BELO HORIZONTE;3
2021-10-12;Dengue;SP;SAO PAULO;10
2021-10-12;Dengue;PA;BELEM;2
2021-10-12;Dengue;RJ;RIO DE JANEIRO;5
2021-10-12;Dengue;BA;SALVADOR;4
2021-10-12;Dengue;RS;PANAMBI;1
2021-10-12;Dengue;DF;BRASILIA;5
2021-10-12;Dengue;RS;SANTA MARIA;2
2021-10-13;Dengue;PA;BELEM;2
2021-10-13;Dengue;SC;SANTA ROSA DO SUL;1
2021-10-13;Dengue;DF;BRASILIA;6
2021-10-13;Dengue;BA;SALVADOR;4
2021-10-13;Dengue;MG;ENTRE FOLHAS;1
2021-10-13;Dengue;PR;CURITIBA;1
2021-10-13;Dengue;SP;SAO PAULO;18
2021-10-13;Dengue;RJ;RIO DE JANEIRO;5
2021-10-13;Dengue;MG;BELO HORIZONTE;9
2021-10-13;Dengue;RJ;NITEROI;1
2021-10-14;Dengue;RS;SANTA CRUZ DO SUL;1
2021-10-14;Dengue;PA;BELEM;1
2021-10-14;Dengue;MG;BELO HORIZONTE;4
2021-10-14;Dengue;RS;PORTO ALEGRE;1
2021-10-14;Dengue;MG;DELTA;1
2021-10-14;Dengue;MG;SARZEDO;1
2021-10-14;Dengue;SP;SAO PAULO;5
2021-10-14;Dengue;DF;BRASILIA;5
2021-10-14;Dengue;RJ;RIO DE JANEIRO;1
2021-10-14;Dengue;PR;CURITIBA;2
2021-10-14;Dengue;RJ;VOLTA REDONDA;1
2021-10-14;Dengue;BA;MATA DE SAO JOAO;1
2021-10-14;Dengue;PB;AROEIRAS;1
2021-10-14;Dengue;AM;MANAUS;3
2021-10-14;Dengue;BA;SALVADOR;4
2021-10-14;Dengue;RJ;NITEROI;1
2021-10-15;Dengue;RS;PORTO ALEGRE;3
2021-10-15;Dengue;SP;SAO PAULO;12
2021-10-15;Dengue;DF;BRASILIA;7
2021-10-15;Dengue;MG;BELO HORIZONTE;14
2021-10-15;Dengue;BA;SALVADOR;5
2021-10-15;Dengue;RJ;RIO DE JANEIRO;8
2021-10-15;Dengue;RS;SANTO AUGUSTO;1
2021-10-15;Dengue;RS;IJUI;1
2021-10-15;Dengue;AM;MANAUS;3
2021-10-15;Dengue;PA;BELEM;3
2021-10-15;Dengue;PR;CURITIBA;1
2021-10-16;Dengue;SP;MARILIA;1
2021-10-16;Dengue;RS;PORTO ALEGRE;1
2021-10-16;Dengue;DF;BRASILIA;1
2021-10-16;Dengue;RS;VERA CRUZ;1
2021-10-16;Dengue;AM;MANAUS;3
2021-10-16;Dengue;RJ;RIO DE JANEIRO;4
2021-10-16;Dengue;SP;RIBEIRAO PRETO;2
2021-10-16;Dengue;SP;OSASCO;1
2021-10-16;Dengue;SP;GUARULHOS;1
2021-10-16;Dengue;SP;SAO PAULO;4
2021-10-16;Dengue;BA;SALVADOR;4
2021-10-16;Dengue;MG;BELO HORIZONTE;3
2021-10-17;Dengue;RS;PORTO ALEGRE;1
2021-10-17;Dengue;CE;JAGUARETAMA;3
2021-10-17;Dengue;PR;CURITIBA;3
2021-10-17;Dengue;MG;BELO HORIZONTE;2
2021-10-17;Dengue;BA;SALVADOR;3
2021-10-17;Dengue;SP;SAO PAULO;2
2021-10-17;Dengue;DF;BRASILIA;4
2021-10-17;Dengue;SP;RIO CLARO;1
2021-10-18;Dengue;SP;SAO PAULO;14
2021-10-18;Dengue;DF;BRASILIA;6
2021-10-18;Dengue;MG;BELO HORIZONTE;6
2021-10-18;Dengue;SP;MARILIA;1
2021-10-18;Dengue;RJ;RIO DE JANEIRO;5
2021-10-18;Dengue;PR;CURITIBA;3
2021-10-18;Dengue;PA;BELEM;5
2021-10-18;Dengue;RS;PASSO FUNDO;1
2021-10-18;Dengue;BA;SALVADOR;3
2021-10-18;Dengue;SP;RIBEIRAO PRETO;1
2021-10-18;Dengue;AM;MANAUS;1
2021-10-19;Dengue;PR;CURITIBA;4
2021-10-19;Dengue;MG;UBERLANDIA;3
2021-10-19;Dengue;DF;BRASILIA;1
2021-10-19;Dengue;PA;BELEM;2
2021-10-19;Dengue;RS;SANTO AUGUSTO;1
2021-10-19;Dengue;MG;BELO HORIZONTE;6
2021-10-19;Dengue;RJ;NITEROI;1
2021-10-19;Dengue;RJ;RIO DE JANEIRO;4
2021-10-19;Dengue;MG;NOVA LIMA;1
2021-10-19;Dengue;SP;SAO PAULO;9
2021-10-19;Dengue;RJ;NILOPOLIS;1
2021-10-19;Dengue;RS;PORTO ALEGRE;2
